person_youth_group_record_id,age_group,start_date,end_date,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
PRYG001195,الإعدادي,,,2025-03-04 15:54:56,,True,admin
PRYG001196,العاملة,,,2025-03-04 16:07:26,,True,admin
PRYG001197,العاملة,,,2025-03-04 16:24:29,,True,admin
PRYG001198,العاملة,,,2025-03-04 16:42:03,,True,admin
PRYG001199,العاملة,,,2025-03-06 20:29:42,,True,admin
PRYG001200,الجامعيّة,,,2025-03-07 11:38:14,,True,admin
PRYG001201,الجامعيّة,,,2025-03-07 12:22:09,,True,admin
PRYG001202,العاملة,,,2025-03-07 15:32:29,,True,admin
PRYG001203,الثانوي,,,2025-03-07 16:17:19,,True,admin
PRYG001204,العاملة,,,2025-03-08 21:44:17,,True,admin
PRYG001205,العاملة,,,2025-03-08 23:50:47,,True,admin
PRYG001206,الثانوي,,,2025-03-09 12:43:27,,True,admin
PRYG001207,العاملة,,,2025-03-09 12:51:26,,True,admin
PRYG001208,العاملة,,,2025-03-09 13:07:10,,True,admin
PRYG001209,الجامعيّة,,,2025-03-09 13:10:36,,True,admin
PRYG001210,العاملة,,,2025-03-09 13:14:30,,True,admin
PRYG001211,الجامعيّة,,,2025-03-09 14:13:07,,True,admin
PRYG001212,العاملة,,,2025-03-09 14:58:31,,True,admin
PRYG001213,البراعم,,,2025-03-09 15:30:53,,True,admin
PRYG001214,البراعم,,,2025-03-09 15:32:58,,True,admin
PRYG001215,البراعم,,,2025-03-09 15:34:26,,True,admin
PRYG001216,البراعم,,,2025-03-09 15:45:22,,True,admin
PRYG001217,البراعم,,,2025-03-09 15:46:31,,True,admin
PRYG001218,البراعم,,,2025-03-09 15:51:15,,True,admin
PRYG001219,البراعم,,,2025-03-09 15:54:19,,True,admin
PRYG001220,البراعم,,,2025-03-09 15:56:52,,True,admin
PRYG001221,الجامعيّة,,,2025-03-09 16:27:11,,True,admin
PRYG001222,الثانوي,,,2025-03-09 16:30:38,,True,admin
PRYG001223,العاملة,,,2025-03-09 16:38:22,,True,admin
PRYG001224,العاملة,,,2025-03-09 19:40:48,,True,admin
PRYG001225,العاملة,,,2025-03-09 20:05:01,,True,admin
PRYG001226,العاملة,,,2025-03-09 22:06:37,,True,admin
PRYG001227,الجامعيّة,,,2025-03-09 22:55:43,,True,admin
PRYG001228,العاملة,,,2025-03-10 11:49:16,,True,admin
PRYG001229,الجامعيّة,,,2025-03-10 14:21:12,,True,admin
PRYG001230,الجامعيّة,,,2025-03-10 14:23:29,,True,admin
PRYG001231,العاملة,,,2025-03-10 14:30:34,,True,admin
PRYG001232,الجامعيّة,,,2025-03-10 14:41:33,,True,admin
PRYG001233,العاملة,,,2025-03-10 15:20:29,,True,admin
PRYG001234,الثانوي,,,2025-03-10 15:26:37,,True,admin
PRYG001235,الثانوي,,,2025-03-10 15:26:44,,True,admin
PRYG001236,الثانوي,,,2025-03-10 15:26:53,,True,admin
PRYG001237,الثانوي,,,2025-03-10 15:27:15,,True,admin
PRYG001238,الثانوي,,,2025-03-10 15:27:42,,True,admin
PRYG001239,الثانوي,,,2025-03-10 15:27:46,,True,admin
PRYG001240,الثانوي,,,2025-03-10 15:27:46,,True,admin
PRYG001241,الثانوي,,,2025-03-10 15:27:47,,True,admin
PRYG001242,الثانوي,,,2025-03-10 15:28:18,,True,admin
PRYG001243,الإعدادي,,,2025-03-10 15:28:19,,True,admin
PRYG001244,الثانوي,,,2025-03-10 15:29:32,,True,admin
PRYG001245,الثانوي,,,2025-03-10 15:29:32,,True,admin
PRYG001246,الثانوي,,,2025-03-10 15:29:38,,True,admin
PRYG001247,الثانوي,,,2025-03-10 15:29:39,,True,admin
PRYG001248,الثانوي,,,2025-03-10 15:30:29,,True,admin
PRYG001249,الثانوي,,,2025-03-10 15:30:42,,True,admin
PRYG001250,الثانوي,,,2025-03-10 15:32:55,,True,admin
PRYG001251,الثانوي,,,2025-03-10 15:33:39,,True,admin
PRYG001252,الثانوي,,,2025-03-10 15:33:43,,True,admin
PRYG001253,الثانوي,,,2025-03-10 15:33:54,,True,admin
PRYG001254,الثانوي,,,2025-03-10 15:36:44,,True,admin
PRYG001255,الثانوي,,,2025-03-10 15:38:14,,True,admin
PRYG001256,الثانوي,,,2025-03-10 15:39:39,,True,admin
PRYG001257,الثانوي,,,2025-03-10 15:43:46,,True,admin
PRYG001258,الثانوي,,,2025-03-10 15:47:36,,True,admin
PRYG001259,الثانوي,,,2025-03-10 15:51:14,,True,admin
PRYG001260,الإعدادي,,,2025-03-10 15:53:23,,True,admin
PRYG001261,الثانوي,,,2025-03-10 15:57:34,,True,admin
PRYG001262,العاملة,,,2025-03-10 15:59:32,,True,admin
PRYG001263,الثانوي,,,2025-03-10 16:00:12,,True,admin
PRYG001264,الثانوي,,,2025-03-10 16:01:01,,True,admin
PRYG001265,الثانوي,,,2025-03-10 16:10:19,,True,admin
PRYG001266,الثانوي,,,2025-03-10 16:12:17,,True,admin
PRYG001267,الثانوي,,,2025-03-10 16:14:56,,True,admin
PRYG001268,الثانوي,,,2025-03-10 16:23:50,,True,admin
PRYG001269,الثانوي,,,2025-03-10 16:23:00,,True,admin
PRYG001270,الثانوي,,,2025-03-10 16:40:33,,True,admin
PRYG001271,الثانوي,,,2025-03-10 16:42:53,,True,admin
PRYG001272,الثانوي,,,2025-04-22 17:52:05,,True,admin
PRYG001273,الإعدادي,,,2025-03-10 16:45:08,,True,admin
PRYG001274,الثانوي,,,2025-03-10 17:13:25,,True,admin
PRYG001275,العاملة,,,2025-03-10 17:14:56,,True,admin
PRYG001276,الثانوي,,,2025-03-10 17:27:26,,True,admin
PRYG001277,الثانوي,,,2025-03-10 17:29:58,,True,admin
PRYG001278,الثانوي,,,2025-03-10 17:31:54,,True,admin
PRYG001279,العاملة,,,2025-03-10 17:40:05,,True,admin
PRYG001280,العاملة,,,2025-03-10 17:49:24,,True,admin
PRYG001281,الثانوي,,,2025-03-10 18:25:52,,True,admin
PRYG001282,الثانوي,,,2025-03-10 19:16:29,,True,admin
PRYG001283,الثانوي,,,2025-03-10 19:19:09,,True,admin
PRYG001284,الثانوي,,,2025-04-21 14:56:25,,True,admin
PRYG001285,الثانوي,,,2025-03-10 19:29:21,,True,admin
PRYG001286,العاملة,,,2025-03-10 19:44:44,,True,admin
PRYG001287,الثانوي,,,2025-03-10 19:51:51,,True,admin
PRYG001288,الإعدادي,,,2025-03-10 20:01:17,,True,admin
PRYG001289,العاملة,,,2025-03-10 20:07:45,,True,admin
PRYG001290,الجامعيّة,,,2025-03-10 20:38:24,,True,admin
PRYG001291,الجامعيّة,,,2025-03-10 20:49:50,,True,admin
PRYG001292,الجامعيّة,,,2025-03-10 20:49:53,,True,admin
PRYG001293,الجامعيّة,,,2025-03-10 20:59:12,,True,admin
PRYG001294,الثانوي,,,2025-03-10 21:16:15,,True,admin
PRYG001295,الثانوي,,,2025-03-10 21:44:50,,True,admin
PRYG001296,الثانوي,,,2025-03-10 21:46:55,,True,admin
PRYG001297,الجامعيّة,,,2025-03-10 21:50:04,,True,admin
PRYG001298,البراعم,,,2025-03-10 22:45:51,,True,admin
PRYG001299,الإعدادي,,,2025-03-11 00:12:44,,True,admin
PRYG001300,الجامعيّة,,,2025-03-11 00:22:11,,True,admin
PRYG001301,العاملة,,,2025-03-11 01:56:17,,True,admin
PRYG001302,الإعدادي,,,2025-03-11 07:47:15,,True,admin
PRYG001303,الجامعيّة,,,2025-03-11 07:47:29,,True,admin
PRYG001304,الجامعيّة,,,2025-03-11 10:15:20,,True,admin
PRYG001305,الثانوي,,,2025-03-11 10:36:43,,True,admin
PRYG001306,الثانوي,,,2025-03-11 10:38:06,,True,admin
PRYG001307,العاملة,,,2025-03-11 10:48:01,,True,admin
PRYG001308,الجامعيّة,,,2025-03-11 10:54:29,,True,admin
PRYG001309,الجامعيّة,,,2025-03-11 10:56:57,,True,admin
PRYG001310,الجامعيّة,,,2025-03-11 10:57:56,,True,admin
PRYG001311,الجامعيّة,,,2025-03-11 10:58:50,,True,admin
PRYG001312,العاملة,,,2025-03-11 11:04:16,,True,admin
PRYG001313,الجامعيّة,,,2025-03-11 11:12:59,,True,admin
PRYG001314,الجامعيّة,,,2025-03-11 11:15:24,,True,admin
PRYG001315,العاملة,,,2025-03-11 11:25:56,,True,admin
PRYG001316,الإعدادي,,,2025-03-11 11:39:05,,True,admin
PRYG001317,الثانوي,,,2025-03-11 11:40:34,,True,admin
PRYG001318,الجامعيّة,,,2025-03-11 11:42:29,,True,admin
PRYG001319,الثانوي,,,2025-03-11 11:43:35,,True,admin
PRYG001320,الإعدادي,,,2025-03-11 11:47:36,,True,admin
PRYG001321,الإعدادي,,,2025-03-11 11:48:53,,True,admin
PRYG001322,الإعدادي,,,2025-03-11 11:51:10,,True,admin
PRYG001323,الجامعيّة,,,2025-03-11 11:56:43,,True,admin
PRYG001324,الجامعيّة,,,2025-03-11 11:59:42,,True,admin
PRYG001325,الثانوي,,,2025-03-11 12:32:34,,True,admin
PRYG001326,الثانوي,,,2025-03-11 12:48:48,,True,admin
PRYG001327,الثانوي,,,2025-03-11 12:58:49,,True,admin
PRYG001328,الإعدادي,,,2025-03-11 13:10:16,,True,admin
PRYG001329,الإعدادي,,,2025-03-11 13:11:49,,True,admin
PRYG001330,الجامعيّة,,,2025-03-11 13:44:35,,True,admin
PRYG001331,الجامعيّة,,,2025-03-11 13:45:03,,True,admin
PRYG001332,البراعم,,,2025-03-11 13:52:31,,True,admin
PRYG001333,الجامعيّة,,,2025-03-11 14:07:21,,True,admin
PRYG001334,الثانوي,,,2025-03-11 14:08:48,,True,admin
PRYG001335,الثانوي,,,2025-03-11 14:11:14,,True,admin
PRYG001336,الثانوي,,,2025-03-11 14:15:27,,True,admin
PRYG001337,الثانوي,,,2025-03-11 14:19:12,,True,admin
PRYG001338,الثانوي,,,2025-03-11 14:45:00,,True,admin
PRYG001338,الإعدادي,,,2025-03-11 14:45:00,,True,admin
PRYG001339,الثانوي,,,2025-03-11 14:52:56,,True,admin
PRYG001340,الإعدادي,,,2025-03-11 15:01:54,,True,admin
PRYG001341,الثانوي,,,2025-03-11 15:03:15,,True,admin
PRYG001342,البراعم,,,2025-03-11 15:07:35,,True,admin
PRYG001343,الثانوي,,,2025-03-11 15:08:40,,True,admin
PRYG001344,الثانوي,,,2025-03-11 15:11:01,,True,admin
PRYG001345,الثانوي,,,2025-03-11 15:12:51,,True,admin
PRYG001346,الثانوي,,,2025-03-11 15:20:01,,True,admin
PRYG001347,الثانوي,,,2025-03-11 15:30:28,,True,admin
PRYG001348,الثانوي,,,2025-03-11 15:42:18,,True,admin
PRYG001349,الثانوي,,,2025-03-11 16:08:42,,True,admin
PRYG001350,الجامعيّة,,,2025-03-11 16:22:36,,True,admin
PRYG001351,الثانوي,,,2025-03-11 16:27:24,,True,admin
PRYG001352,العاملة,,,2025-03-11 16:45:09,,True,admin
PRYG001353,الثانوي,,,2025-03-11 17:50:00,,True,admin
PRYG001353,الإعدادي,,,2025-03-11 17:50:00,,True,admin
PRYG001354,الثانوي,,,2025-03-11 18:18:59,,True,admin
PRYG001355,الثانوي,,,2025-03-11 19:50:40,,True,admin
PRYG001356,الجامعيّة,,,2025-03-11 20:18:08,,True,admin
PRYG001357,الثانوي,,,2025-03-11 21:18:59,,True,admin
PRYG001358,الثانوي,,,2025-03-11 21:26:20,,True,admin
PRYG001359,الثانوي,,,2025-03-11 21:27:22,,True,admin
PRYG001360,الثانوي,,,2025-04-21 15:14:16,,True,admin
PRYG001361,الثانوي,,,2025-03-11 21:28:43,,True,admin
PRYG001362,الثانوي,,,2025-04-21 22:59:04,,True,admin
PRYG001363,الإعدادي,,,2025-03-12 14:05:00,,True,admin
PRYG001364,الثانوي,,,2025-03-12 14:57:48,,True,admin
PRYG001365,الإعدادي,,,2025-03-12 15:07:45,,True,admin
PRYG001366,الإعدادي,,,2025-03-12 15:09:42,,True,admin
PRYG001367,الثانوي,,,2025-03-12 15:12:52,,True,admin
PRYG001368,الثانوي,,,2025-03-12 15:20:30,,True,admin
PRYG001369,الثانوي,,,2025-03-12 15:20:53,,True,admin
PRYG001370,الثانوي,,,2025-03-12 15:23:21,,True,admin
PRYG001371,الثانوي,,,2025-03-12 15:25:46,,True,admin
PRYG001372,الثانوي,,,2025-03-12 16:17:47,,True,admin
PRYG001373,الثانوي,,,2025-03-12 16:23:28,,True,admin
PRYG001374,الثانوي,,,2025-03-12 16:24:26,,True,admin
PRYG001375,الإعدادي,,,2025-03-12 16:26:25,,True,admin
PRYG001376,الجامعيّة,,,2025-03-12 16:48:29,,True,admin
PRYG001377,الإعدادي,,,2025-03-12 17:33:05,,True,admin
PRYG001378,الثانوي,,,2025-03-12 17:46:20,,True,admin
PRYG001379,الثانوي,,,2025-03-12 18:19:59,,True,admin
PRYG001380,الإعدادي,,,2025-03-12 19:05:22,,True,admin
PRYG001381,الإعدادي,,,2025-03-12 19:13:45,,True,admin
PRYG001382,الإعدادي,,,2025-03-12 19:14:55,,True,admin
PRYG001383,الإعدادي,,,2025-03-12 19:39:05,,True,admin
PRYG001384,الثانوي,,,2025-03-12 19:42:23,,True,admin
PRYG001385,الإعدادي,,,2025-03-12 19:57:24,,True,admin
PRYG001386,الإعدادي,,,2025-03-12 20:04:44,,True,admin
PRYG001387,الإعدادي,,,2025-03-12 20:04:52,,True,admin
PRYG001388,الإعدادي,,,2025-03-12 20:06:10,,True,admin
PRYG001389,الإعدادي,,,2025-03-12 20:12:04,,True,admin
PRYG001390,الإعدادي,,,2025-03-12 20:25:23,,True,admin
PRYG001391,الثانوي,,,2025-03-12 20:35:46,,True,admin
PRYG001391,الإعدادي,,,2025-03-12 20:35:46,,True,admin
PRYG001392,الإعدادي,,,2025-03-12 20:36:26,,True,admin
PRYG001393,الإعدادي,,,2025-03-12 20:40:14,,True,admin
PRYG001394,الثانوي,,,2025-03-12 20:42:33,,True,admin
PRYG001395,الإعدادي,,,2025-03-12 21:25:48,,True,admin
PRYG001396,الجامعيّة,,,2025-03-12 22:16:04,,True,admin
PRYG001397,الإعدادي,,,2025-03-12 22:36:11,,True,admin
PRYG001398,الإعدادي,,,2025-03-12 22:42:32,,True,admin
PRYG001399,الإعدادي,,,2025-03-12 22:48:08,,True,admin
PRYG001400,الإعدادي,,,2025-03-12 23:27:18,,True,admin
PRYG001401,البراعم,,,2025-03-12 23:47:07,,True,admin
PRYG001402,البراعم,,,2025-03-12 23:48:28,,True,admin
PRYG001403,البراعم,,,2025-03-12 23:49:46,,True,admin
PRYG001404,الجامعيّة,,,2025-03-12 23:50:48,,True,admin
PRYG001405,الثانوي,,,2025-03-13 00:02:06,,True,admin
PRYG001406,العاملة,,,2025-03-13 00:29:53,,True,admin
PRYG001407,الإعدادي,,,2025-03-13 01:31:19,,True,admin
PRYG001408,الثانوي,,,2025-03-13 01:38:32,,True,admin
PRYG001409,الإعدادي,,,2025-03-13 01:39:46,,True,admin
PRYG001410,العاملة,,,2025-03-13 12:19:35,,True,admin
PRYG001411,العاملة,,,2025-03-13 12:21:13,,True,admin
PRYG001412,الجامعيّة,,,2025-03-13 12:31:45,,True,admin
PRYG001413,العاملة,,,2025-03-13 12:46:43,,True,admin
PRYG001414,الجامعيّة,,,2025-03-13 12:56:42,,True,admin
PRYG001415,الجامعيّة,,,2025-03-13 13:13:03,,True,admin
PRYG001416,الإعدادي,,,2025-03-13 14:37:50,,True,admin
PRYG001417,الإعدادي,,,2025-03-13 16:37:19,,True,admin
PRYG001418,الإعدادي,,,2025-03-13 16:38:10,,True,admin
PRYG001419,الإعدادي,,,2025-03-13 16:39:21,,True,admin
PRYG001420,الإعدادي,,,2025-03-13 16:41:40,,True,admin
PRYG001421,الإعدادي,,,2025-03-13 16:41:57,,True,admin
PRYG001422,الثانوي,,,2025-03-13 18:15:55,,True,admin
PRYG001423,الإعدادي,,,2025-03-13 18:20:26,,True,admin
PRYG001424,الثانوي,,,2025-03-13 18:21:41,,True,admin
PRYG001425,الإعدادي,,,2025-03-13 18:22:01,,True,admin
PRYG001426,الإعدادي,,,2025-03-13 18:22:14,,True,admin
PRYG001427,الإعدادي,,,2025-03-13 18:22:27,,True,admin
PRYG001428,الإعدادي,,,2025-03-13 18:22:34,,True,admin
PRYG001429,الثانوي,,,2025-03-13 18:23:50,,True,admin
PRYG001430,الثانوي,,,2025-03-13 18:23:57,,True,admin
PRYG001430,الإعدادي,,,2025-03-13 18:23:57,,True,admin
PRYG001431,الإعدادي,,,2025-03-13 18:23:58,,True,admin
PRYG001432,الثانوي,,,2025-03-13 18:24:01,,True,admin
PRYG001433,الإعدادي,,,2025-03-13 18:24:13,,True,admin
PRYG001434,الإعدادي,,,2025-03-13 18:24:18,,True,admin
PRYG001435,الثانوي,,,2025-03-13 18:24:31,,True,admin
PRYG001436,الثانوي,,,2025-03-13 18:25:11,,True,admin
PRYG001437,الإعدادي,,,2025-03-13 18:26:03,,True,admin
PRYG001438,الإعدادي,,,2025-03-13 18:26:55,,True,admin
PRYG001439,الإعدادي,,,2025-03-13 18:27:04,,True,admin
PRYG001440,الإعدادي,,,2025-03-13 18:28:24,,True,admin
PRYG001441,الإعدادي,,,2025-03-13 18:28:45,,True,admin
PRYG001442,الإعدادي,,,2025-03-13 18:28:52,,True,admin
PRYG001443,الإعدادي,,,2025-03-13 18:29:05,,True,admin
PRYG001444,الإعدادي,,,2025-03-13 18:29:17,,True,admin
PRYG001445,الثانوي,,,2025-03-13 18:29:35,,True,admin
PRYG001446,الإعدادي,,,2025-03-13 18:30:08,,True,admin
PRYG001447,الإعدادي,,,2025-03-13 18:30:35,,True,admin
PRYG001448,الإعدادي,,,2025-03-13 18:31:03,,True,admin
PRYG001449,الإعدادي,,,2025-03-13 18:31:25,,True,admin
PRYG001450,الإعدادي,,,2025-03-13 18:31:43,,True,admin
PRYG001451,الإعدادي,,,2025-03-13 19:19:47,,True,admin
PRYG001452,الإعدادي,,,2025-03-13 19:33:59,,True,admin
PRYG001453,الثانوي,,,2025-03-13 20:09:08,,True,admin
PRYG001454,الثانوي,,,2025-03-13 21:26:10,,True,admin
PRYG001455,الإعدادي,,,2025-03-13 23:33:09,,True,admin
PRYG001456,الثانوي,,,2025-03-14 02:33:22,,True,admin
PRYG001457,الثانوي,,,2025-03-14 09:00:52,,True,admin
PRYG001458,الإعدادي,,,2025-03-14 09:03:46,,True,admin
PRYG001459,الثانوي,,,2025-03-14 09:05:49,,True,admin
PRYG001460,الإعدادي,,,2025-03-14 09:06:06,,True,admin
PRYG001461,البراعم,,,2025-03-14 09:07:25,,True,admin
PRYG001462,الثانوي,,,2025-03-14 09:08:09,,True,admin
PRYG001463,الإعدادي,,,2025-03-14 09:09:07,,True,admin
PRYG001464,الإعدادي,,,2025-03-14 09:09:49,,True,admin
PRYG001465,الثانوي,,,2025-03-14 09:11:47,,True,admin
PRYG001466,الثانوي,,,2025-03-14 09:13:07,,True,admin
PRYG001467,الإعدادي,,,2025-03-14 09:13:50,,True,admin
PRYG001468,الإعدادي,,,2025-03-14 09:16:17,,True,admin
PRYG001469,الثانوي,,,2025-03-14 09:17:20,,True,admin
PRYG001470,الثانوي,,,2025-03-14 09:17:51,,True,admin
PRYG001471,العاملة,,,2025-03-14 09:18:33,,True,admin
PRYG001472,الإعدادي,,,2025-03-14 09:20:25,,True,admin
PRYG001473,البراعم,,,2025-03-14 09:21:21,,True,admin
PRYG001474,الثانوي,,,2025-03-14 09:22:39,,True,admin
PRYG001475,الثانوي,,,2025-03-14 09:24:34,,True,admin
PRYG001476,الجامعيّة,,,2025-03-14 10:04:26,,True,admin
PRYG001477,العاملة,,,2025-03-14 10:40:55,,True,admin
PRYG001478,الإعدادي,,,2025-03-14 11:52:44,,True,admin
PRYG001479,الإعدادي,,,2025-03-14 12:21:21,,True,admin
PRYG001480,الإعدادي,,,2025-03-14 12:41:09,,True,admin
PRYG001481,العاملة,,,2025-03-14 12:41:23,,True,admin
PRYG001482,الإعدادي,,,2025-03-14 12:43:05,,True,admin
PRYG001483,العاملة,,,2025-03-14 16:35:14,,True,admin
PRYG001484,العاملة,,,2025-03-14 16:40:01,,True,admin
PRYG001485,العاملة,,,2025-03-14 16:40:39,,True,admin
PRYG001486,العاملة,,,2025-03-14 16:43:03,,True,admin
PRYG001487,العاملة,,,2025-03-14 16:45:31,,True,admin
PRYG001488,العاملة,,,2025-03-14 16:48:31,,True,admin
PRYG001489,العاملة,,,2025-03-14 16:51:46,,True,admin
PRYG001490,البراعم,,,2025-03-14 17:01:45,,True,admin
PRYG001491,الإعدادي,,,2025-03-14 17:19:56,,True,admin
PRYG001492,البراعم,,,2025-03-14 17:23:58,,True,admin
PRYG001493,العاملة,,,2025-03-14 17:26:25,,True,admin
PRYG001494,العاملة,,,2025-03-14 18:09:08,,True,admin
PRYG001495,الجامعيّة,,,2025-03-14 18:22:04,,True,admin
PRYG001496,الجامعيّة,,,2025-03-14 21:25:50,,True,admin
PRYG001497,الجامعيّة,,,2025-03-14 21:46:29,,True,admin
PRYG001498,الثانوي,,,2025-03-14 21:56:16,,True,admin
PRYG001499,الجامعيّة,,,2025-03-14 22:33:42,,True,admin
PRYG001500,العاملة,,,2025-03-14 22:58:48,,True,admin
PRYG001501,الجامعيّة,,,2025-03-14 23:26:22,,True,admin
PRYG001502,العاملة,,,2025-03-14 23:50:58,,True,admin
PRYG001503,العاملة,,,2025-03-15 04:52:02,,True,admin
PRYG001504,الإعدادي,,,2025-03-15 11:02:07,,True,admin
PRYG001505,الإعدادي,,,2025-03-15 11:05:27,,True,admin
PRYG001506,العاملة,,,2025-03-15 12:24:01,,True,admin
PRYG001507,العاملة,,,2025-03-15 14:03:19,,True,admin
PRYG001508,الجامعيّة,,,2025-03-15 14:37:03,,True,admin
PRYG001509,البراعم,,,2025-03-15 15:28:27,,True,admin
PRYG001510,البراعم,,,2025-03-15 15:30:13,,True,admin
PRYG001511,البراعم,,,2025-03-15 16:16:13,,True,admin
PRYG001512,البراعم,,,2025-03-15 16:18:27,,True,admin
PRYG001513,البراعم,,,2025-03-15 16:30:24,,True,admin
PRYG001514,البراعم,,,2025-03-15 16:34:31,,True,admin
PRYG001515,البراعم,,,2025-03-15 16:35:33,,True,admin
PRYG001516,البراعم,,,2025-03-15 16:37:10,,True,admin
PRYG001517,البراعم,,,2025-03-15 16:39:45,,True,admin
PRYG001518,البراعم,,,2025-03-15 16:40:04,,True,admin
PRYG001519,البراعم,,,2025-03-15 16:56:20,,True,admin
